# energy s p d
-1.419173557000000052e+01 8.872000000000000997e-01 7.290999999999998593e-01 0.000000000000000000e+00
-1.418173556999999896e+01 8.875999999999999446e-01 7.481999999999998652e-01 0.000000000000000000e+00
-1.417173556999999917e+01 8.894000000000000794e-01 7.663999999999999702e-01 0.000000000000000000e+00
-1.416173556999999938e+01 8.942000000000001059e-01 7.845999999999999641e-01 0.000000000000000000e+00
-1.415173556999999960e+01 9.025999999999996248e-01 8.044999999999997708e-01 0.000000000000000000e+00
-1.414173556999999981e+01 9.165000000000000924e-01 8.259999999999999565e-01 0.000000000000000000e+00
-1.413173557000000002e+01 9.368000000000001881e-01 8.492000000000001769e-01 0.000000000000000000e+00
-1.412173557000000024e+01 9.645000000000000240e-01 8.774999999999999467e-01 0.000000000000000000e+00
-1.411173557000000045e+01 9.995999999999999330e-01 9.099999999999998090e-01 0.000000000000000000e+00
-1.410173556999999889e+01 1.042800000000000171e+00 9.452000000000002622e-01 0.000000000000000000e+00
-1.409173556999999910e+01 1.092499999999999805e+00 9.839000000000001078e-01 0.000000000000000000e+00
-1.408173556999999931e+01 1.147600000000000176e+00 1.024499999999999966e+00 0.000000000000000000e+00
-1.407173556999999953e+01 1.205600000000000005e+00 1.065300000000000136e+00 0.000000000000000000e+00
-1.406173556999999974e+01 1.265499999999999847e+00 1.104999999999999982e+00 0.000000000000000000e+00
-1.405173556999999995e+01 1.323000000000000398e+00 1.141199999999999992e+00 0.000000000000000000e+00
-1.404173557000000017e+01 1.376500000000000057e+00 1.173000000000000043e+00 0.000000000000000000e+00
-1.403173557000000038e+01 1.422500000000000320e+00 1.197300000000000253e+00 0.000000000000000000e+00
-1.402173557000000059e+01 1.458499999999999908e+00 1.214400000000000146e+00 0.000000000000000000e+00
-1.401173556999999903e+01 1.483200000000000296e+00 1.222499999999999920e+00 0.000000000000000000e+00
-1.400173556999999924e+01 1.495200000000000085e+00 1.220800000000000107e+00 0.000000000000000000e+00
-1.399173556999999946e+01 1.494700000000000362e+00 1.210500000000000131e+00 0.000000000000000000e+00
-1.398173556999999967e+01 1.481200000000000072e+00 1.192000000000000393e+00 0.000000000000000000e+00
-1.397173556999999988e+01 1.456200000000000161e+00 1.167899999999999494e+00 0.000000000000000000e+00
-1.396173557000000010e+01 1.422799999999999621e+00 1.139899999999999913e+00 0.000000000000000000e+00
-1.395173557000000031e+01 1.382700000000000040e+00 1.108299999999999841e+00 0.000000000000000000e+00
-1.394173557000000052e+01 1.339899999999999869e+00 1.077500000000000124e+00 0.000000000000000000e+00
-1.393173556999999896e+01 1.297300000000000120e+00 1.049000000000000155e+00 0.000000000000000000e+00
-1.392173556999999917e+01 1.257599999999999829e+00 1.024800000000000155e+00 0.000000000000000000e+00
-1.391173556999999938e+01 1.224799999999999889e+00 1.007199999999999651e+00 0.000000000000000000e+00
-1.390173556999999960e+01 1.200700000000000101e+00 9.973999999999999533e-01 0.000000000000000000e+00
-1.389173556999999981e+01 1.187999999999999945e+00 9.957999999999999075e-01 0.000000000000000000e+00
-1.388173557000000002e+01 1.187599999999999989e+00 1.002099999999999769e+00 0.000000000000000000e+00
-1.387173557000000024e+01 1.200999999999999845e+00 1.017899999999999805e+00 0.000000000000000000e+00
-1.386173557000000045e+01 1.227700000000000014e+00 1.041000000000000147e+00 0.000000000000000000e+00
-1.385173556999999889e+01 1.267999999999999794e+00 1.071399999999999686e+00 0.000000000000000000e+00
-1.384173556999999910e+01 1.322300000000000031e+00 1.107600000000000140e+00 0.000000000000000000e+00
-1.383173556999999931e+01 1.388600000000000056e+00 1.150299999999999878e+00 0.000000000000000000e+00
-1.382173556999999953e+01 1.465999999999999970e+00 1.196399999999999908e+00 0.000000000000000000e+00
-1.381173556999999974e+01 1.553300000000000125e+00 1.245599999999999818e+00 0.000000000000000000e+00
-1.380173556999999995e+01 1.648299999999999876e+00 1.297600000000000087e+00 0.000000000000000000e+00
-1.379173557000000017e+01 1.748999999999999666e+00 1.351700000000000568e+00 0.000000000000000000e+00
-1.378173557000000038e+01 1.852599999999999802e+00 1.406100000000000572e+00 0.000000000000000000e+00
-1.377173557000000059e+01 1.957200000000000495e+00 1.460500000000000131e+00 0.000000000000000000e+00
-1.376173556999999903e+01 2.059700000000000752e+00 1.513600000000000279e+00 0.000000000000000000e+00
-1.375173556999999924e+01 2.157200000000000006e+00 1.563799999999999857e+00 0.000000000000000000e+00
-1.374173556999999946e+01 2.247300000000000075e+00 1.612300000000000066e+00 0.000000000000000000e+00
-1.373173556999999967e+01 2.327500000000000124e+00 1.656200000000000561e+00 0.000000000000000000e+00
-1.372173556999999988e+01 2.395399999999999974e+00 1.695799999999999974e+00 0.000000000000000000e+00
-1.371173557000000010e+01 2.450399999999999689e+00 1.729500000000000259e+00 0.000000000000000000e+00
-1.370173557000000031e+01 2.490800000000000569e+00 1.757499999999999840e+00 0.000000000000000000e+00
-1.369173557000000052e+01 2.516400000000000858e+00 1.779399999999999871e+00 0.000000000000000000e+00
-1.368173556999999896e+01 2.528100000000000236e+00 1.794900000000000162e+00 0.000000000000000000e+00
-1.367173556999999917e+01 2.525400000000000311e+00 1.803799999999999848e+00 0.000000000000000000e+00
-1.366173556999999938e+01 2.509799999999999809e+00 1.806099999999999817e+00 0.000000000000000000e+00
-1.365173556999999960e+01 2.482799999999999674e+00 1.801599999999999868e+00 0.000000000000000000e+00
-1.364173556999999981e+01 2.445799999999999752e+00 1.792200000000000015e+00 0.000000000000000000e+00
-1.363173557000000002e+01 2.400199999999999445e+00 1.777800000000000047e+00 0.000000000000000000e+00
-1.362173557000000024e+01 2.348500000000000032e+00 1.759100000000000108e+00 0.000000000000000000e+00
-1.361173557000000045e+01 2.292100000000000470e+00 1.736799999999999455e+00 0.000000000000000000e+00
-1.360173556999999889e+01 2.233799999999999564e+00 1.713199999999999834e+00 0.000000000000000000e+00
-1.359173556999999910e+01 2.175300000000000455e+00 1.690199999999999481e+00 0.000000000000000000e+00
-1.358173556999999931e+01 2.120500000000000274e+00 1.669299999999999784e+00 0.000000000000000000e+00
-1.357173556999999953e+01 2.070699999999999985e+00 1.652500000000000524e+00 0.000000000000000000e+00
-1.356173556999999974e+01 2.028500000000000192e+00 1.642000000000000126e+00 0.000000000000000000e+00
-1.355173556999999995e+01 1.995900000000000230e+00 1.640999999999999792e+00 0.000000000000000000e+00
-1.354173557000000017e+01 1.975400000000000267e+00 1.650199999999999889e+00 0.000000000000000000e+00
-1.353173557000000038e+01 1.967500000000000471e+00 1.670000000000000151e+00 0.000000000000000000e+00
-1.352173557000000059e+01 1.974199999999999955e+00 1.701199999999999601e+00 0.000000000000000000e+00
-1.351173556999999903e+01 1.994400000000000173e+00 1.743299999999999850e+00 0.000000000000000000e+00
-1.350173556999999924e+01 2.028000000000000025e+00 1.796499999999999098e+00 0.000000000000000000e+00
-1.349173556999999946e+01 2.074800000000000200e+00 1.857800000000000340e+00 0.000000000000000000e+00
-1.348173556999999967e+01 2.132699999999999374e+00 1.927500000000000213e+00 0.000000000000000000e+00
-1.347173556999999988e+01 2.199199999999999822e+00 2.001499999999999613e+00 0.000000000000000000e+00
-1.346173557000000010e+01 2.272400000000000198e+00 2.078400000000000247e+00 0.000000000000000000e+00
-1.345173557000000031e+01 2.349799999999999667e+00 2.153599999999999959e+00 0.000000000000000000e+00
-1.344173557000000052e+01 2.428000000000000380e+00 2.226599999999999913e+00 0.000000000000000000e+00
-1.343173556999999896e+01 2.504199999999999982e+00 2.294099999999999806e+00 0.000000000000000000e+00
-1.342173556999999917e+01 2.576199999999999601e+00 2.354499999999999815e+00 0.000000000000000000e+00
-1.341173556999999938e+01 2.641399999999999526e+00 2.406799999999999606e+00 0.000000000000000000e+00
-1.340173556999999960e+01 2.697899999999999743e+00 2.449100000000000055e+00 0.000000000000000000e+00
-1.339173556999999981e+01 2.743600000000000261e+00 2.479700000000000237e+00 0.000000000000000000e+00
-1.338173557000000002e+01 2.778000000000000025e+00 2.501100000000000101e+00 0.000000000000000000e+00
-1.337173557000000024e+01 2.800499999999999989e+00 2.511499999999999844e+00 0.000000000000000000e+00
-1.336173557000000045e+01 2.810700000000000198e+00 2.512000000000000011e+00 0.000000000000000000e+00
-1.335173556999999889e+01 2.810200000000000031e+00 2.504700000000000149e+00 0.000000000000000000e+00
-1.334173556999999910e+01 2.799399999999999888e+00 2.489099999999999646e+00 0.000000000000000000e+00
-1.333173556999999931e+01 2.781500000000000306e+00 2.467899999999999761e+00 0.000000000000000000e+00
-1.332173556999999953e+01 2.757900000000000684e+00 2.443699999999999761e+00 0.000000000000000000e+00
-1.331173556999999974e+01 2.732199999999999296e+00 2.416500000000000092e+00 0.000000000000000000e+00
-1.330173556999999995e+01 2.706700000000000106e+00 2.389800000000000146e+00 0.000000000000000000e+00
-1.329173557000000017e+01 2.685000000000000053e+00 2.366600000000000037e+00 0.000000000000000000e+00
-1.328173557000000038e+01 2.670300000000000118e+00 2.346000000000000085e+00 0.000000000000000000e+00
-1.327173557000000059e+01 2.664799999999999613e+00 2.330899999999999306e+00 0.000000000000000000e+00
-1.326173556999999903e+01 2.669800000000000395e+00 2.322899999999999743e+00 0.000000000000000000e+00
-1.325173556999999924e+01 2.686400000000000343e+00 2.323099999999999277e+00 0.000000000000000000e+00
-1.324173556999999946e+01 2.714799999999999436e+00 2.330900000000000194e+00 0.000000000000000000e+00
-1.323173556999999967e+01 2.753699999999999815e+00 2.345899999999999874e+00 0.000000000000000000e+00
-1.322173556999999988e+01 2.800500000000000433e+00 2.367900000000000560e+00 0.000000000000000000e+00
-1.321173557000000010e+01 2.852300000000000502e+00 2.393500000000000405e+00 0.000000000000000000e+00
-1.320173557000000031e+01 2.903799999999999937e+00 2.421600000000000197e+00 0.000000000000000000e+00
-1.319173557000000052e+01 2.951999999999999513e+00 2.450699999999999878e+00 0.000000000000000000e+00
-1.318173556999999896e+01 2.991700000000000248e+00 2.475800000000000445e+00 0.000000000000000000e+00
-1.317173556999999917e+01 3.019299999999999873e+00 2.494900000000000340e+00 0.000000000000000000e+00
-1.316173556999999938e+01 3.031699999999999839e+00 2.506800000000000139e+00 0.000000000000000000e+00
-1.315173556999999960e+01 3.025700000000000056e+00 2.509499999999999620e+00 0.000000000000000000e+00
-1.314173556999999981e+01 3.002000000000000668e+00 2.502400000000000624e+00 0.000000000000000000e+00
-1.313173557000000002e+01 2.960699999999999665e+00 2.483800000000000008e+00 0.000000000000000000e+00
-1.312173557000000024e+01 2.903900000000000148e+00 2.456000000000000405e+00 0.000000000000000000e+00
-1.311173557000000045e+01 2.835099999999999731e+00 2.421199999999999797e+00 0.000000000000000000e+00
-1.310173556999999889e+01 2.758599999999999941e+00 2.380499999999999616e+00 0.000000000000000000e+00
-1.309173556999999910e+01 2.678700000000000081e+00 2.337100000000000399e+00 0.000000000000000000e+00
-1.308173556999999931e+01 2.600499999999999368e+00 2.294100000000000250e+00 0.000000000000000000e+00
-1.307173556999999953e+01 2.528099999999999792e+00 2.253899999999999793e+00 0.000000000000000000e+00
-1.306173556999999974e+01 2.465599999999999792e+00 2.219699999999999562e+00 0.000000000000000000e+00
-1.305173556999999995e+01 2.415100000000000247e+00 2.192400000000000126e+00 0.000000000000000000e+00
-1.304173557000000017e+01 2.377799999999999692e+00 2.173200000000000021e+00 0.000000000000000000e+00
-1.303173557000000038e+01 2.354099999999999859e+00 2.164200000000000568e+00 0.000000000000000000e+00
-1.302173557000000059e+01 2.343100000000000183e+00 2.161399999999999988e+00 0.000000000000000000e+00
-1.301173556999999903e+01 2.343200000000000394e+00 2.165300000000000669e+00 0.000000000000000000e+00
-1.300173556999999924e+01 2.351600000000000357e+00 2.173800000000000399e+00 0.000000000000000000e+00
-1.299173556999999946e+01 2.365600000000000591e+00 2.186900000000000066e+00 0.000000000000000000e+00
-1.298173556999999967e+01 2.381600000000000605e+00 2.200099999999999945e+00 0.000000000000000000e+00
-1.297173556999999988e+01 2.398000000000000131e+00 2.212899999999999867e+00 0.000000000000000000e+00
-1.296173557000000010e+01 2.411399999999999988e+00 2.222999999999999865e+00 0.000000000000000000e+00
-1.295173557000000031e+01 2.421100000000000030e+00 2.229699999999999793e+00 0.000000000000000000e+00
-1.294173557000000052e+01 2.425000000000000266e+00 2.231500000000000483e+00 0.000000000000000000e+00
-1.293173556999999896e+01 2.423799999999999510e+00 2.229600000000000470e+00 0.000000000000000000e+00
-1.292173556999999917e+01 2.415900000000000158e+00 2.223500000000000032e+00 0.000000000000000000e+00
-1.291173556999999938e+01 2.402900000000000258e+00 2.211999999999999744e+00 0.000000000000000000e+00
-1.290173556999999960e+01 2.384900000000000020e+00 2.196699999999999431e+00 0.000000000000000000e+00
-1.289173556999999981e+01 2.362499999999998934e+00 2.178299999999999681e+00 0.000000000000000000e+00
-1.288173557000000002e+01 2.336300000000000043e+00 2.156699999999999839e+00 0.000000000000000000e+00
-1.287173557000000024e+01 2.306800000000000406e+00 2.130399999999999405e+00 0.000000000000000000e+00
-1.286173557000000045e+01 2.273899999999999810e+00 2.102199999999999847e+00 0.000000000000000000e+00
-1.285173556999999889e+01 2.238999999999999879e+00 2.070000000000000284e+00 0.000000000000000000e+00
-1.284173556999999910e+01 2.200800000000000090e+00 2.035199999999999676e+00 0.000000000000000000e+00
-1.283173556999999931e+01 2.159700000000000397e+00 1.998500000000000165e+00 0.000000000000000000e+00
-1.282173556999999953e+01 2.116699999999999804e+00 1.959699999999999553e+00 0.000000000000000000e+00
-1.281173556999999974e+01 2.071100000000000385e+00 1.918699999999999406e+00 0.000000000000000000e+00
-1.280173556999999995e+01 2.024099999999999344e+00 1.876899999999999569e+00 0.000000000000000000e+00
-1.279173557000000017e+01 1.975500000000000256e+00 1.836499999999999355e+00 0.000000000000000000e+00
-1.278173557000000038e+01 1.926800000000000290e+00 1.795599999999999863e+00 0.000000000000000000e+00
-1.277173557000000059e+01 1.878399999999999403e+00 1.757799999999999363e+00 0.000000000000000000e+00
-1.276173556999999903e+01 1.831699999999999662e+00 1.723000000000000087e+00 0.000000000000000000e+00
-1.275173556999999924e+01 1.786899999999999267e+00 1.689799999999999303e+00 0.000000000000000000e+00
-1.274173556999999946e+01 1.745900000000000007e+00 1.662399999999999656e+00 0.000000000000000000e+00
-1.273173556999999967e+01 1.709400000000000031e+00 1.639300000000000201e+00 0.000000000000000000e+00
-1.272173556999999988e+01 1.678699999999999859e+00 1.621599999999999708e+00 0.000000000000000000e+00
-1.271173557000000010e+01 1.654599999999999849e+00 1.609500000000000153e+00 0.000000000000000000e+00
-1.270173557000000031e+01 1.637599999999999723e+00 1.604500000000000037e+00 0.000000000000000000e+00
-1.269173557000000052e+01 1.629100000000000437e+00 1.604800000000000004e+00 0.000000000000000000e+00
-1.268173556999999896e+01 1.628200000000000092e+00 1.610899999999999554e+00 0.000000000000000000e+00
-1.267173556999999917e+01 1.635700000000000154e+00 1.623299999999999743e+00 0.000000000000000000e+00
-1.266173556999999938e+01 1.650800000000000045e+00 1.640700000000000491e+00 0.000000000000000000e+00
-1.265173556999999960e+01 1.672999999999999599e+00 1.662199999999999900e+00 0.000000000000000000e+00
-1.264173556999999981e+01 1.701400000000000023e+00 1.686000000000000387e+00 0.000000000000000000e+00
-1.263173557000000002e+01 1.733799999999999786e+00 1.712799999999999878e+00 0.000000000000000000e+00
-1.262173557000000024e+01 1.770399999999999974e+00 1.741099999999999648e+00 0.000000000000000000e+00
-1.261173557000000045e+01 1.809199999999999919e+00 1.769699999999999829e+00 0.000000000000000000e+00
-1.260173556999999889e+01 1.848799999999999999e+00 1.798400000000000221e+00 0.000000000000000000e+00
-1.259173556999999910e+01 1.890099999999999669e+00 1.827700000000000102e+00 0.000000000000000000e+00
